"Updates","params_6","params_10","params_3","params_9","params_7","params_1","params_4","params_8","params_2","params_5"
"5160.0","254.87744186046513","365.0048309178744","nan","nan","nan","189.62281679672986","nan","nan","344.375","144.62082128062076"
"5170.0","306.0048951048951","241.10766045548655","nan","nan","nan","258.34862351190475","nan","nan","759.6","141.42276838446222"
"5180.0","180.01043045314177","230.925","71.0","nan","nan","183.816251596424","nan","nan","598.6666666666666","139.91501554001556"
"5190.0","256.1693999225707","247.35063113604485","nan","nan","nan","171.85319368824358","132.0","nan","231.4722222222222","142.9412210909111"
"5200.0","303.60479283679285","250.9433811802233","nan","nan","nan","166.23685955546603","nan","nan","386.6111111111111","147.80569388708923"
"5210.0","303.1219608851187","234.02573529411765","nan","nan","nan","173.18181327160494","nan","nan","335.11538461538464","143.31740587423613"
"5220.0","231.08170731707315","211.36129032258066","nan","nan","nan","172.229913777537","133.5","nan","522.0","143.41375004625286"
"5230.0","244.01231487872428","226.87092391304347","nan","nan","nan","187.9504862953139","nan","nan","370.9375","148.21275156434976"
"5240.0","359.28800740322487","244.9318181818182","66.0","nan","nan","175.9677878356695","nan","nan","588.4285714285714","149.01629735325386"
"5250.0","261.3878787878788","284.1813725490196","53.0","183.0","nan","209.1597161835749","nan","nan","885.0","152.17484737484736"
"5260.0","176.12387815436597","214.98616600790513","nan","nan","nan","178.00078735197783","nan","nan","235.0","164.35427547624397"
"5270.0","266.0295787545788","236.65287517531556","nan","nan","534.0","169.28526748971194","161.0","nan","322.0","147.83986730546474"
"5280.0","260.32560606060605","236.34391534391534","nan","nan","nan","184.4496003045299","nan","nan","nan","176.08827878358352"
"5290.0","296.0399486166008","269.8571428571429","58.0","nan","nan","184.33769596693324","114.0","nan","nan","141.2879474563313"
"5300.0","236.58122250069619","229.29368279569894","52.0","nan","nan","182.03208179093954","nan","nan","nan","135.31611587107304"
"5310.0","191.3925641025641","268.3090909090909","nan","nan","nan","187.67430174470223","nan","nan","nan","143.2415660610105"
"5320.0","258.9989539691668","263.07894736842104","nan","nan","nan","176.1746594982079","145.0","nan","298.0","166.18234126984126"
"5330.0","259.7613036556939","198.63492063492063","nan","nan","nan","238.77143469120972","151.0","nan","nan","141.72918589602713"
"5340.0","271.4238596491228","436.5257575757576","nan","nan","nan","172.00607335221278","nan","nan","nan","141.26402733592553"
"5350.0","311.59470528455284","372.7512315270936","nan","148.5","nan","172.59869370395685","178.0","nan","nan","208.32122870978822"
"5360.0","255.93015012049673","239.49894736842106","65.0","nan","nan","181.40303379416284","nan","nan","nan","145.8671497584541"
"5370.0","261.486678388488","256.1666666666667","nan","nan","709.0","165.89875522138678","nan","nan","141.0","127.77162139701096"
"5380.0","307.9167092077897","253.97936507936507","nan","nan","nan","181.63952181965684","81.0","nan","nan","140.75211407189235"
"5390.0","294.9552512421459","218.20916666666668","nan","nan","nan","171.81043127845453","92.5","nan","nan","141.3280425912437"
"5400.0","229.64843417452113","225.34627329192546","64.0","nan","nan","174.4325757575758","nan","nan","nan","176.31508651065587"
"5410.0","245.96645021645023","201.125","nan","nan","634.0","185.78799292358613","100.0","nan","nan","144.49506080913378"
"5420.0","213.70062949344856","216.03333333333333","nan","nan","nan","169.27718875600235","106.0","nan","nan","218.95462773790254"
"5430.0","245.44895217685539","202.2387566137566","nan","nan","641.0","167.49395327070104","nan","nan","nan","136.9291064740503"
"5440.0","249.47359843205578","316.6990968801313","nan","119.0","995.0","182.5077548944826","137.0","nan","nan","136.98662884709395"
"5450.0","252.6006887796888","269.3","61.0","nan","nan","162.17414831545264","nan","nan","nan","142.87927585029036"
"5460.0","226.4875236976107","232.38612836438926","67.0","nan","173.0","176.29380075128776","nan","nan","nan","267.4396961063628"
"5470.0","251.59367063492064","227.5625","nan","nan","965.0","168.88520017993702","nan","nan","nan","130.08069377634436"
"5480.0","237.26071826724","285.9020202020202","60.0","nan","nan","166.83630734590486","118.5","nan","nan","145.82313809214395"
"5490.0","235.99314037995663","233.46190476190475","nan","nan","149.0","167.53261611443915","nan","nan","47.0","145.88366414007874"
"5500.0","214.12968789270727","207.48214285714286","nan","nan","nan","172.72414335250156","111.0","nan","505.0","354.3565278988666"
"5510.0","242.5724749854175","260.5551515151515","nan","nan","nan","177.210363960215","nan","nan","nan","140.10753880266077"
"5520.0","224.17166666666668","226.12430323299887","nan","nan","913.0","178.90825093570194","143.0","nan","nan","146.01632084390704"
"5530.0","219.51084874475117","262.40849673202615","nan","64.0","nan","177.47300411522633","nan","nan","nan","149.3432337274691"
"5540.0","226.05035409035412","249.9941348973607","nan","nan","nan","168.15351450773267","nan","nan","72.0","140.74566230466598"
"5550.0","224.29386724386728","358.5887719298246","nan","nan","nan","171.59719085262563","nan","nan","nan","136.94480181065546"
"5560.0","236.20343300110744","236.0","nan","nan","nan","186.13659673659672","nan","nan","300.25","138.99478418987462"
"5570.0","242.32460755710522","259.31439393939394","nan","nan","nan","176.4280441780442","109.0","nan","nan","155.30980842911876"
"5580.0","224.39989143630834","438.90760233918127","nan","nan","nan","167.8001126126126","120.0","nan","nan","142.35156695156695"
"5590.0","221.7115567386375","201.16666666666669","60.0","nan","nan","180.76823659480377","nan","nan","nan","274.6371527777778"
"5600.0","212.6275060752452","181.75505050505052","nan","nan","nan","195.7508241467435","nan","nan","nan","266.3474116161616"
"5610.0","272.535320665984","250.68842105263158","nan","nan","nan","188.71710157126824","104.0","nan","162.0","133.75331564986737"
"5620.0","242.55203779959874","212.16666666666669","nan","nan","nan","173.6769115442279","nan","nan","710.0","141.83333333333334"
"5630.0","204.52525641025642","208.6968253968254","55.0","nan","nan","178.54833113746156","100.0","nan","876.0","133.97010886091346"
"5640.0","218.81771997813183","317.8333333333333","85.0","nan","nan","168.94853072895134","nan","nan","273.0","212.05135154139302"
"5650.0","223.55227021040974","202.32083333333333","nan","nan","nan","243.32962387853692","116.0","nan","nan","140.07181069958847"
"5660.0","215.48371660859465","196.40795206971677","51.0","nan","nan","173.22497961545545","nan","nan","nan","134.75275841569248"
"5670.0","221.99443545669027","314.4921422663358","nan","nan","209.0","163.9583155758498","nan","nan","251.0","370.6464901016586"
"5680.0","189.81145959654205","210.06613756613757","nan","nan","535.0","186.89354727398208","nan","nan","nan","186.77590089304277"
"5690.0","210.7155917005045","200.64367816091954","nan","nan","470.0","176.34907149809547","nan","nan","nan","183.67506022282444"
"5700.0","231.25891608391612","193.94212523719165","nan","nan","618.3333333333334","314.58271655701753","nan","nan","335.0","285.76575481256333"
"5710.0","204.82310774112017","205.63037037037037","nan","nan","nan","185.350892829221","nan","nan","nan","139.52173770222552"
"5720.0","217.20551618063246","305.64722222222224","nan","nan","nan","163.8264877880977","nan","nan","236.0","126.69065098598242"
"5730.0","219.6638896121254","189.5079365079365","nan","137.0","nan","171.6492360580596","nan","nan","nan","141.19710012210012"
"5740.0","193.05933783783786","192.06060606060606","nan","nan","778.0","163.17981905405838","nan","nan","232.0","135.854614775203"
"5750.0","203.97744530244532","207.83333333333331","nan","nan","nan","172.61978043143299","120.0","nan","nan","137.91560682129156"
"5760.0","240.89164274322167","261.2004830917874","nan","nan","nan","172.42614379084966","nan","nan","656.5","134.26762187088275"
"5770.0","223.13835126975522","270.9145454545455","nan","nan","nan","172.39568379075772","nan","nan","nan","136.35245198181417"
"5780.0","207.72957582184517","200.76999999999998","nan","nan","nan","233.83229975553638","164.0","nan","758.0","131.6601350456772"
"5790.0","192.41122219638845","232.2","nan","nan","nan","187.85433784516863","80.0","nan","nan","134.60151505702996"
"5800.0","202.8163296227582","218.80654761904765","64.0","nan","575.0","171.47269003398037","nan","nan","405.0","174.35089077135922"
"5810.0","205.0859405111018","193.4537037037037","nan","nan","324.0","174.88100104404452","83.0","nan","449.0","141.64668468676345"
"5820.0","211.87432498572474","208.7676767676768","nan","nan","nan","173.72755115255117","nan","nan","351.0","139.91591348447187"
"5830.0","216.54308797766598","189.25230769230768","nan","nan","158.75","173.86619167869165","nan","nan","nan","237.88694199023485"
"5840.0","211.8758636788049","178.77916666666667","51.0","nan","nan","177.33197736806164","nan","nan","437.0","139.79952799863958"
"5850.0","206.3322142998614","194.9079283887468","nan","nan","nan","172.39010688185863","nan","nan","311.5","139.7991780852892"
"5860.0","211.4643181818182","172.06145833333335","nan","nan","702.0","368.38596866096873","163.0","nan","840.0","137.81593182282097"
"5870.0","229.5145212876208","192.27777777777777","nan","nan","757.0","176.6020693025458","nan","nan","249.0","135.205906445401"
"5880.0","201.275987082392","189.22649572649573","59.0","nan","153.5","179.30566472278565","194.0","nan","nan","133.3010833634037"
"5890.0","199.7766276829479","181.60378787878787","nan","nan","nan","173.5203723217422","111.0","nan","186.0","144.02936426877804"
"5900.0","199.48837616517253","199.22115384615384","nan","nan","nan","169.66863305500033","106.0","nan","471.25","144.918314776213"
"5910.0","207.52653662127346","221.57305194805195","nan","nan","207.0","163.32772372953048","nan","nan","224.5","250.7757436125984"
"5920.0","213.61009956709958","183.66296296296298","nan","nan","nan","168.23834155508573","nan","nan","nan","140.46263048751044"
"5930.0","215.83240258225092","195.92102335928809","51.0","nan","nan","169.3536910515946","nan","nan","nan","144.98659762506816"
"5940.0","194.61679682020107","205.0868454661558","nan","nan","481.0","191.9327668308703","121.0","nan","100.0","136.3291701475912"
"5950.0","195.7720593191776","180.1606896551724","nan","nan","306.0","164.78745813292696","nan","nan","187.0","135.84221491247345"
"5960.0","192.59381263616555","192.75585284280936","nan","nan","553.75","163.63108871583447","nan","nan","nan","138.83612294629958"
"5970.0","200.0881545792905","182.375","nan","nan","466.0","178.54328007848085","108.0","nan","267.0","141.54934640522876"
"5980.0","198.42218586104806","196.39854111405836","nan","nan","nan","179.42633750375208","nan","nan","nan","138.63052208835342"
"5990.0","197.875469764154","196.3107692307692","nan","nan","913.0","182.3502035147341","nan","nan","282.0","141.15282438753147"
"6000.0","214.12233185513668","204.89408866995075","nan","nan","247.0","177.3012254901961","nan","nan","nan","374.8574966532798"
"6010.0","200.06654173724826","196.10416666666669","57.0","nan","nan","168.18760440223127","nan","nan","nan","158.89127538747297"
"6020.0","197.97533402067043","201.7558651026393","nan","112.5","nan","174.67355905918842","nan","nan","482.0","148.05730927011368"
"6030.0","202.53832804854545","218.2095588235294","54.0","nan","nan","169.66425312780814","nan","nan","552.0","150.6472783176435"
"6040.0","185.97159541511067","190.81666666666666","nan","nan","nan","164.15603681959848","153.0","nan","nan","307.0674059139785"
"6050.0","185.23586814086812","192.71103896103895","nan","194.0","125.0","170.37609588845214","134.0","nan","nan","144.95679821960132"
"6060.0","178.8892962052962","163.56860902255642","57.0","nan","117.0","183.40543260707955","nan","nan","nan","339.95169649184976"
"6070.0","182.37050000595386","174.87836021505376","nan","nan","nan","162.2092150973164","nan","nan","nan","151.28806819153118"
"6080.0","183.60744519299357","219.85406698564594","nan","nan","nan","174.66258882269653","148.0","nan","nan","140.6195058009817"
"6090.0","175.43787114845938","174.61877394636016","nan","nan","503.0","153.564024024024","128.0","nan","nan","138.92675176780935"
"6100.0","192.46773976982098","183.1578947368421","nan","156.0","247.66666666666666","300.6904003456049","nan","nan","580.5","301.04316284369474"
"6110.0","193.2842380087046","204.81666666666666","nan","nan","984.0","170.76907176663767","114.0","nan","nan","251.62113115542994"
"6120.0","211.39862440191388","194.76333333333332","nan","nan","nan","162.65908777153922","132.0","nan","nan","278.346294881589"
"6130.0","198.2694972519162","187.33081896551724","59.0","nan","nan","243.21423771121354","86.0","nan","nan","141.49285795132994"
"6140.0","202.0457794813832","171.53993055555554","73.0","nan","nan","161.58978022725728","138.5","nan","nan","134.6369727478987"
"6150.0","187.9207701863354","196.4703225806452","nan","nan","nan","165.57626883560746","136.0","nan","nan","124.38428638320713"
"6160.0","176.9682553606238","179.34333333333333","nan","nan","653.0","170.2600168266027","106.0","nan","nan","188.8251754385965"
"6170.0","197.10809215904868","168.3372235872236","nan","nan","nan","169.1663189917427","nan","nan","nan","226.44190969927297"
"6180.0","190.49920634920633","184.0735294117647","nan","nan","862.0","173.7651184192433","130.0","nan","nan","167.13240871445905"
"6190.0","201.3149019607843","174.91503267973854","nan","nan","320.0","316.9397619047619","nan","nan","nan","139.36834647936413"
"6200.0","212.87394916911043","206.5846560846561","nan","nan","305.5","170.89168576521516","nan","nan","nan","146.09372197796233"
"6210.0","201.5240714087053","177.39166666666665","nan","nan","233.0","179.69252824252825","72.0","nan","nan","147.77793966866332"
"6220.0","185.27103029245887","204.61547619047622","nan","nan","nan","173.42768209172027","nan","nan","663.0","144.19873250446696"
"6230.0","189.56020757020755","183.1342105263158","67.0","173.0","nan","174.08722773877676","96.0","nan","nan","157.20158571323805"
"6240.0","209.6031889308485","176.88095238095238","nan","nan","577.0","172.12780264575258","nan","nan","nan","138.67279846335697"
"6250.0","241.53871017832097","206.57280219780222","nan","nan","nan","158.4644149376485","nan","nan","nan","147.74922360248448"
"6260.0","205.37536992419345","436.01025641025643","nan","nan","804.0","159.77376262626262","150.5","nan","nan","282.7732219199378"
"6270.0","203.55313163107115","229.12642045454547","nan","nan","nan","167.35449735449734","nan","nan","nan","175.1146578609429"
"6280.0","197.732972972973","194.22115384615384","nan","nan","669.0","150.4729470496488","nan","nan","335.72727272727275","139.88781063471654"
"6290.0","200.85122569976608","420.16707717569784","nan","nan","393.0","171.990235001137","134.0","nan","498.3333333333333","141.41881241548404"
"6300.0","204.29016623862347","188.35192697768764","67.0","nan","519.0","158.28194232313976","nan","nan","176.0","249.5947619047619"
"6310.0","196.00173458368855","179.9273399014778","nan","200.0","841.0","175.82179807071952","nan","nan","nan","173.51896456256924"
"6320.0","213.14811255411252","196.47135135135136","nan","nan","237.0","179.64785773826063","nan","nan","nan","340.93545285992394"
"6330.0","210.57562870560864","173.97098569157393","nan","nan","130.0","161.40658529234477","nan","nan","nan","329.7411736590206"
"6340.0","191.63794269645842","188.86631944444446","nan","202.0","110.0","173.83525361970547","nan","nan","738.0","210.18699962009822"
"6350.0","185.89357951108178","190.61363636363637","nan","nan","nan","174.6567961021552","nan","nan","nan","337.94135678271925"
"6360.0","207.04867132867133","181.05946291560105","nan","nan","685.0","170.41534391534393","137.0","nan","149.0","173.37273053033925"
"6370.0","191.25354333636287","201.94242424242424","nan","nan","nan","185.35627946005306","nan","nan","nan","147.22554226818934"
"6380.0","193.42137725398595","167.0295608108108","46.5","nan","180.0","162.8552700714586","nan","nan","149.0","146.97322866344606"
"6390.0","197.16910950941642","165.9246031746032","61.0","nan","nan","181.1709555669926","nan","nan","nan","227.3483344568026"
"6400.0","216.57577336331832","171.39172413793102","nan","nan","nan","181.5387674856853","nan","nan","nan","160.49296536796535"
"6410.0","204.67028519233205","193.72737068965517","nan","nan","nan","161.35470620996935","nan","nan","748.0","136.44622826732802"
"6420.0","231.18888888888887","346.42637465051257","nan","nan","nan","176.5630898021309","nan","nan","nan","175.999272290776"
"6430.0","186.6244676044676","350.3026418026418","nan","171.0","79.0","164.38177431521243","nan","nan","nan","207.01159539473684"
"6440.0","197.73961341525856","169.04263565891472","nan","nan","nan","170.0839122315593","nan","nan","nan","339.1758416311048"
"6450.0","207.86597005516154","414.57962962962966","nan","nan","nan","165.59558637219655","nan","nan","352.0","246.10626346197705"
"6460.0","229.72745394462376","228.04114114114114","nan","nan","nan","164.62651227906434","nan","nan","nan","291.7761066993326"
"6470.0","207.26312215320908","197.47226386806597","nan","nan","355.0","180.6330295498481","127.0","nan","nan","142.13251100592873"
"6480.0","195.96666666666667","214.4738562091503","nan","nan","54.0","172.74733949353546","117.0","nan","873.0","144.8950089391266"
"6490.0","208.82163909774437","165.45775462962962","nan","nan","nan","164.46518829754123","136.0","nan","nan","315.66974418604656"
"6500.0","250.06840438631133","197.54861111111111","nan","nan","nan","159.26152832674572","103.0","nan","nan","252.6977498228207"
"6510.0","194.34635185185186","419.44453781512607","nan","nan","151.0","174.65551050198687","nan","nan","nan","347.7245140480435"
"6520.0","221.5712962962963","390.05210084033615","nan","nan","681.0","165.2268818420978","nan","nan","906.0","139.64838594613877"
"6530.0","223.82710822510822","268.38735632183904","56.0","nan","900.0","175.02994146665642","91.5","nan","nan","271.4054244931425"
"6540.0","199.96141718568114","183.36061381074168","74.0","nan","98.0","175.45696244599534","89.0","nan","287.0","163.14697802197801"
"6550.0","204.74725539200773","181.775","nan","nan","936.0","180.35407545231658","81.0","nan","113.0","183.45820117382618"
"6560.0","217.70349927849924","353.80271464646466","nan","nan","nan","176.83081861958263","130.0","nan","nan","296.617073077218"
"6570.0","194.8543726296432","201.48363095238096","nan","nan","100.0","169.36600168384277","nan","nan","nan","151.89218140864594"
"6580.0","195.46046580750027","185.10444444444443","nan","nan","nan","171.9649938421945","nan","nan","nan","139.4777982645704"
"6590.0","214.19298678052974","264.5222222222222","nan","nan","404.0","172.2439786832099","nan","nan","nan","322.7184974747475"
"6600.0","207.01886446886448","183.43988095238097","nan","nan","nan","165.95111234877314","98.0","nan","nan","142.7033954656198"
"6610.0","197.6404573443283","302.7045751633987","nan","nan","nan","188.84403153153153","112.0","nan","nan","118.64754463707087"
"6620.0","196.78081211831704","216.10714285714286","nan","nan","nan","177.5410682791635","nan","nan","443.3333333333333","170.28315434565434"
"6630.0","187.24495976686248","177.20000000000002","56.0","nan","64.0","169.41429377750134","157.0","nan","663.5","264.98695652173916"
"6640.0","194.11734084880635","170.57565789473682","nan","nan","nan","174.03826530612244","91.0","nan","nan","136.66634096193386"
"6650.0","191.02433218505178","227.02365591397847","nan","nan","nan","181.43384353741496","nan","nan","nan","161.76227326347396"
"6660.0","196.56507213154842","302.65793650793654","nan","nan","258.5","186.1548522174185","nan","nan","nan","219.43731884057974"
"6670.0","179.54051307570717","185.69375","nan","nan","nan","191.1887254901961","nan","nan","962.0","121.95636818294707"
"6680.0","193.57911855396065","184.24193548387098","nan","nan","nan","181.93105857366422","nan","nan","671.5","135.97347078824885"
"6690.0","209.61663238273337","319.2688596491228","73.0","nan","nan","179.60547932253067","nan","nan","450.5","110.80634066731142"
"6700.0","179.9849598773814","185.44287469287468","60.0","nan","nan","164.19867909643654","nan","nan","nan","190.28644963567564"
"6710.0","226.67424973488863","209.20099255583125","nan","nan","467.5","185.74166666666667","nan","nan","335.25","390.67352285395765"
"6720.0","201.96443973135382","368.88839285714283","49.0","nan","95.0","178.2887667887668","nan","nan","nan","164.2288733784175"
"6730.0","179.29460882347882","192.71006944444446","54.0","nan","nan","164.84606933387423","nan","nan","666.0","130.87014960261806"
"6740.0","200.12177658942363","197.5241935483871","nan","nan","nan","177.35419034988","117.0","nan","304.45454545454544","341.2086332070707"
"6750.0","196.48935618899665","465.78444444444443","nan","nan","nan","174.5328248151636","113.0","nan","738.0","332.5024635025926"
"6760.0","185.25394432894433","209.41578947368419","nan","nan","82.0","158.57617365462522","155.0","nan","263.0","235.01923007665792"
"6770.0","186.51302234351016","265.57692307692304","57.0","nan","267.0","303.16633649570474","nan","nan","268.0","135.53463065954847"
"6780.0","197.8547664250643","296.4270833333333","nan","nan","nan","161.75705749192716","nan","nan","136.0","136.1314779196052"
"6790.0","193.6167236842105","176.1164274322169","nan","nan","159.0","162.9166494303818","116.0","nan","275.0","131.2421119800152"
"6800.0","180.06231884057974","258.88888888888886","nan","nan","nan","177.2003555184433","nan","nan","nan","135.62880474712486"
"6810.0","193.54242424242426","174.96581196581195","nan","nan","nan","162.9926947882804","nan","nan","nan","226.96426091269842"
"6820.0","204.06292281389057","209.49261849261848","nan","nan","164.0","175.3418123130216","nan","nan","498.0","136.4734116527595"
"6830.0","216.62058558558556","196.1342105263158","73.0","nan","144.5","164.33287875817908","129.0","nan","nan","142.23315821425234"
"6840.0","212.06263748290016","211.65818181818182","nan","nan","339.0","164.27299741602067","nan","nan","nan","135.42512498975495"
"6850.0","190.38838532984045","181.12816764132555","nan","nan","514.5","155.95876948685938","nan","nan","181.0","266.3429945054945"
"6860.0","193.56013479623823","154.26190476190476","nan","nan","85.0","168.05187416331992","110.0","nan","313.0","135.27374677156197"
"6870.0","191.99045757509717","191.83491847826087","nan","nan","104.0","158.0693667527252","nan","nan","500.0","139.9573489758806"
"6880.0","199.86439444613356","197.6709677419355","62.0","nan","151.0","163.17887439532512","nan","nan","514.0","242.90266093309043"
"6890.0","190.61447290683282","193.94230769230768","nan","nan","nan","160.37628586391352","127.0","nan","198.5","132.4565758696498"
"6900.0","210.544028830095","233.71268237934905","nan","nan","nan","154.8151934663986","nan","nan","290.33333333333337","335.1956238140417"
"6910.0","215.99191774726668","209.3416945373467","nan","nan","67.0","153.68861749680715","133.0","nan","553.0","271.3693953515703"
"6920.0","200.69545114208674","267.41666666666663","nan","nan","nan","350.72222996515677","nan","nan","408.5","129.9877175368139"
"6930.0","195.66735116808601","229.06315789473683","nan","nan","216.66666666666666","299.7623181416285","399.0","nan","nan","257.4296783060165"
"6940.0","195.74205145089542","457.1686507936508","nan","nan","616.0","166.09985754985757","nan","nan","890.0","207.2894469660774"
"6950.0","242.19719918074762","358.1431451612903","nan","nan","111.0","166.50076684502915","nan","nan","nan","131.30095443730832"
"6960.0","204.84721485411143","202.14692982456143","nan","nan","nan","173.6244681244681","93.0","nan","339.0","340.6781430934657"
"6970.0","196.7496128807254","264.56541218637994","57.0","nan","146.0","158.85858878762772","nan","nan","228.0","260.3505017477711"
"6980.0","208.6717626616276","203.45701058201058","68.0","nan","nan","163.1062596056021","nan","nan","767.0","133.4518833879299"
"6990.0","188.64422790428665","194.22296015180265","nan","nan","100.5","163.13175053153793","107.0","nan","197.0","350.3090277777778"
"7000.0","202.64914912280702","332.63532763532766","nan","nan","222.0","161.8485203953954","73.5","nan","384.0","257.208438809196"
"7010.0","183.6952132902133","408.6433998100665","nan","nan","155.0","355.4324528591925","nan","nan","nan","261.35034139729953"
"7020.0","178.3883715699505","207.9129411764706","nan","nan","313.0","174.4931382793452","nan","nan","nan","143.97779647810503"
"7030.0","195.99119023047817","213.68518518518522","nan","nan","nan","160.92688804453346","nan","nan","87.0","211.9717414444458"
"7040.0","177.0222943072329","199.19411764705882","nan","nan","182.0","159.4112356979405","127.0","nan","nan","324.27036302475256"
"7050.0","177.9962261904762","196.73883374689825","nan","nan","164.75","201.76829146730464","nan","nan","nan","204.3989747436859"
"7060.0","185.79846658434946","338.86021505376345","59.0","nan","172.0","174.11563231850118","69.0","nan","nan","133.0896886846857"
"7070.0","188.00150920314925","260.6453726453726","nan","nan","nan","167.73312315703618","nan","nan","nan","135.1278959580155"
"7080.0","177.11823087390982","234.59082125603865","nan","nan","334.0","163.07305286433333","129.0","nan","nan","128.96246273438422"
"7090.0","178.54227853192558","186.75611111111112","nan","nan","71.0","166.70794927657673","167.0","nan","nan","257.6488498554227"
"7100.0","162.19747612681437","329.67564259485926","nan","nan","72.0","166.68410680656442","nan","nan","nan","138.46948759550767"
"7110.0","192.90474496517976","183.60909090909092","62.0","nan","217.0","171.0753471334867","112.0","nan","nan","140.56738270418163"
"7120.0","178.7472081541647","184.52116402116403","nan","nan","nan","327.16517281684906","nan","nan","nan","240.27383766745467"
"7130.0","176.88695652173914","213.34920634920636","nan","nan","nan","170.91481649526114","nan","nan","nan","137.94558789587015"
"7140.0","175.3050186552354","254.6484730344379","nan","nan","138.0","170.26953880143606","nan","nan","nan","212.70326631114983"
"7150.0","161.43990352348175","221.31333333333333","nan","nan","210.0","159.88878013113828","nan","nan","nan","242.70308050954688"
"7160.0","169.8442693236715","166.3023097826087","nan","nan","747.0","168.86100928641252","nan","nan","nan","129.83093103747532"
"7170.0","163.0105882317134","230.86356209150327","nan","nan","608.0","235.93920890937022","nan","nan","nan","221.9281629230837"
"7180.0","163.72991249582384","243.77916666666667","nan","nan","465.75","163.7570801437013","nan","nan","nan","160.8948258663931"
"7190.0","183.94248663101604","210.76488095238096","nan","nan","411.6666666666667","333.27472701376803","157.0","nan","797.0","234.8186885749386"
"7200.0","176.66034632034632","340.5327380952381","69.0","nan","395.5","164.0380411937789","136.0","nan","nan","231.0541373420587"
"7210.0","175.57090078697223","315.59517045454544","nan","96.0","913.0","165.09035863734658","104.0","nan","nan","138.25313479623824"
"7220.0","162.85311830013956","331.18080808080805","nan","132.0","365.0","163.99172246193524","nan","nan","305.0","141.18823488045007"
"7230.0","176.83603941132995","309.77777777777777","nan","nan","nan","227.38920195810564","nan","nan","560.875","195.50198767640626"
"7240.0","162.00409994097973","211.63333333333333","59.0","nan","507.5","323.9225190754478","90.0","nan","231.0","126.80386705871871"
"7250.0","184.9576498682477","274.3257142857143","nan","187.0","nan","156.97657782135852","nan","nan","595.0","332.83945707070706"
"7260.0","172.5635688820983","267.0682261208577","nan","nan","863.0","162.11169999060382","nan","nan","177.66666666666666","321.65313018912684"
"7270.0","180.41295967190706","195.4705513784461","nan","nan","365.5","167.8679812399","nan","nan","418.75","136.86317364993266"
"7280.0","175.77863852813852","171.23918269230768","nan","nan","699.0","165.03756323042037","nan","nan","294.0","409.93595783048966"
"7290.0","182.9735251450677","307.7436559139785","nan","nan","298.0","168.29705217930547","nan","nan","nan","203.35775530083365"
"7300.0","180.4625460871761","427.23597883597887","nan","nan","461.5","161.85486431131594","nan","nan","476.0","194.4806599509234"
"7310.0","166.5875318265524","249.96299810246677","nan","nan","898.0","166.07714426991535","nan","nan","321.6666666666667","138.49889396496138"
"7320.0","169.3224577572965","367.84423076923076","nan","nan","787.75","181.4411589008363","130.0","nan","nan","232.2717154938085"
"7330.0","172.15185886268202","165.68350168350167","nan","nan","653.0","160.889771608988","nan","nan","166.0","348.2561991476172"
"7340.0","215.9057866319678","241.69282945736435","nan","nan","278.0","160.54113756613756","nan","nan","144.0","134.76594680883107"
"7350.0","181.28584651754866","257.77412280701753","nan","nan","615.0","159.6965305226175","nan","nan","508.0","139.57226069449553"
"7360.0","179.64840848806367","198.5","nan","nan","114.0","155.7857142857143","nan","nan","nan","177.60242673992673"
"7370.0","180.57642980914457","316.3046251993621","nan","nan","nan","170.33310994850885","nan","nan","286.0","218.1403207834858"
"7380.0","172.41002793029818","163.98730158730157","54.0","nan","nan","171.3081494057725","nan","nan","nan","221.18835606706452"
"7390.0","164.83224597905448","334.9936842105263","nan","188.0","495.1666666666667","178.890855151716","108.0","nan","431.5","336.32921069900516"
"7400.0","167.46276377217555","203.9910052910053","61.0","nan","108.0","164.4457166138675","nan","nan","nan","327.6768597180424"
"7410.0","178.21182476943346","213.91212121212124","nan","nan","155.5","156.65249960902136","nan","nan","nan","139.50751488713124"
"7420.0","180.81824138443258","172.30588235294118","nan","nan","nan","162.51947800679145","80.0","nan","143.0","140.93552801724138"
"7430.0","168.89779443308856","180.49338624338623","70.0","nan","80.0","173.72362382608284","102.0","nan","368.0","143.58478973954678"
"7440.0","180.1408613008613","172.18837209302325","nan","nan","465.75","162.86425045542694","94.5","nan","441.6","343.28561776782374"
"7450.0","191.93064411079118","170.63602251407127","76.0","nan","308.3333333333333","227.21580940988838","106.0","nan","410.6666666666667","171.285057382134"
"7460.0","175.40263616557735","186.70969696969695","nan","nan","462.0","216.79699123215798","nan","nan","699.5","241.085778598264"
"7470.0","181.62571017641508","195.0574912891986","nan","149.0","955.0","159.03148581837107","nan","nan","474.2","238.5045649838883"
"7480.0","186.73264439264437","157.70095238095237","nan","nan","341.0","182.12247320580653","nan","nan","431.33333333333337","136.39922278699126"
"7490.0","190.99984021936336","183.5168855534709","58.0","nan","393.0","175.01575017415533","121.0","nan","112.0","139.06532835356367"
"7500.0","177.4632275132275","349.09052059052055","nan","nan","nan","276.2779351946503","nan","nan","303.5","308.8742113821138"
"7510.0","179.3115063282838","183.65634771732334","nan","nan","337.0","159.41999712289103","nan","nan","313.6666666666667","136.0171334629323"
"7520.0","177.8783264033264","412.30394736842106","nan","nan","433.5","279.55921830274997","nan","nan","175.75","266.99484574684107"
