"PandaController_2019_07_11__04_22_12__463949axucqtuhun","PandaController_2019_07_11__07_52_35__792458blpwiaskud","PandaController_2019_08_11__08_38_47__735509zcglqsaenn","PandaController_2019_08_11__11_34_05__216181wrezbfoqef","PandaController_2019_08_11__13_28_46__876978roceimuexi","Mean_over_std_grasp_times"
"nan","227.08858361045267","88.43801384686633","nan","164.67988047293892","160.06882597675263"
"nan","169.3664480512306","60.459060715486395","nan","124.50203988894293","118.10918288521998"
"nan","153.43891292628476","87.39249119141223","nan","151.90049674934713","130.91063362234806"
"nan","180.8933864778031","71.70787962281412","nan","192.3840668369241","148.32844431251377"
"nan","146.4766713800411","70.5316686863318","nan","128.34988029809293","115.11940678815529"
"nan","171.6295219333517","93.68985129294484","nan","127.66707622931284","130.9954831518698"
"nan","134.28151889143","94.34047057620332","nan","143.8544358068207","124.15880842481802"
"nan","126.49405756255689","122.35156879283062","nan","115.739945685244","121.52852401354384"
"nan","122.66030974729188","132.64552513240062","nan","166.21334916629723","140.50639468199657"
"nan","116.3661582772577","82.3299589731596","nan","133.46189618134562","110.71933781058765"
"nan","45.853201228316486","115.97343005183309","nan","150.2524927312043","104.02637467045129"
"nan","179.3302931617483","82.11142255670471","nan","149.0339811724081","136.8252322969537"
"nan","136.15157898098866","67.29454109930657","nan","125.16601776060517","109.53737928030013"
"nan","169.106242361751","79.80100671921798","nan","123.95323745945083","124.2868288468066"
"nan","110.48298727039597","115.97202371404717","nan","132.79018115635833","119.74839738026715"
"nan","110.39131856973987","60.79320090960961","nan","135.2404694368617","102.14166297207039"
"nan","129.68312635670358","41.493800905779025","nan","127.90310354367442","99.69334360205234"
"nan","130.2892043475206","56.0941762019337","nan","132.440499064107","106.27462653785376"
"nan","117.0944292251987","65.00226746906144","nan","112.67885468793739","98.25851712739916"
"nan","131.70560238171186","86.6018872648169","nan","114.65369093284832","110.98706019312569"
"nan","140.40358105750187","74.57207084425106","nan","111.69763288577433","108.89109492917576"
"nan","118.38279774702605","51.57051040914419","nan","117.72957617924492","95.89429477847172"
"nan","130.20253072206003","42.737027518613885","nan","201.11624526065543","124.68526783377645"
"nan","134.98803575101894","51.21792109190819","nan","135.01624252883923","107.07406645725546"
"nan","181.15179306633303","108.11931529958987","nan","106.98668195878456","132.08593010823583"
"nan","146.71372061373992","65.02059430377285","nan","115.58074516910744","109.10502002887341"
"nan","176.37188708292342","68.53330025650027","nan","162.4677258657035","135.79097106837574"
"nan","145.64898307908092","100.51797760762064","nan","118.66640263306053","121.61112110658735"
"nan","70.06070041157366","61.641466304799465","nan","135.42952851597917","89.0438984107841"
"nan","96.20234417955223","74.5858339564835","nan","112.06583487288039","94.28467100297205"
"nan","119.11773781008816","114.5096136722879","nan","102.36482701034477","111.99739283090695"
"nan","88.3900811834275","61.28436721324336","nan","102.72189921379265","84.13211587015451"
"nan","141.46880248988495","76.20734427884165","nan","90.98559838745938","102.88724838539532"
"nan","119.58430216234053","64.06862118503393","nan","67.48469936722434","83.71254090486627"
"nan","192.5965348835992","139.40893993773216","nan","98.37494349780701","143.46013943971278"
"nan","93.13554396442612","82.64449895514625","nan","128.27052031855146","101.35018774604127"
"nan","109.72730577505793","72.55112931020666","nan","95.5558267573489","92.6114206142045"
"nan","136.94524681991126","122.82038558555584","nan","112.57606149833035","124.11389796793249"
"nan","101.9822820816727","80.63704090396335","nan","107.38382051993094","96.66771450185566"
"nan","147.93358350918876","70.59815626327706","nan","112.71705130035187","110.41626369093922"
"nan","96.55983778324854","66.45817095185016","nan","77.17039010527581","80.06279961345818"
"nan","145.00585614553063","59.53752582306453","nan","111.71117843522816","105.41818680127444"
"nan","98.85337330201808","65.12145495997379","nan","94.80858453675675","86.26113759958288"
"nan","166.38976308098214","64.0423646906203","nan","99.04755134631888","109.82655970597376"
"nan","172.89998606243012","60.4320959470328","nan","147.69846491572463","127.01018230839584"
"nan","155.55891057934767","90.06568850984956","nan","91.62836090282927","112.41765333067549"
"nan","172.26663718118576","80.36208004882923","nan","69.6277555486737","107.4188242595629"
"nan","156.27404532836937","96.5044530883993","nan","115.55896678484906","122.77915506720592"
"nan","156.72515818508722","67.81411155128552","nan","108.67946091707128","111.07291021781468"
"nan","150.61557771239055","52.438493185983745","nan","109.14912163626538","104.06773084487988"
"nan","96.84352985376822","57.45989936571874","nan","112.99394439517232","89.09912453821975"
"nan","170.58464209922334","64.61496551809822","nan","85.75937593934557","106.98632785222237"
"nan","95.8523522400556","63.07908867898639","nan","107.64659092036409","88.8593439464687"
"nan","62.58523045240306","68.03666733117944","nan","69.55944548151749","66.7271144217"
"nan","80.01013413613322","78.83496733563129","nan","90.26147083798935","83.03552410325129"
"nan","63.0816498923933","40.697901621933426","nan","74.55169177029128","59.443747761539335"
"nan","78.05456639941806","65.1187900546518","nan","68.10016055878185","70.42450567095057"
"nan","156.20878822259138","58.83479870065369","nan","74.958696838612","96.66742792061903"
"nan","81.40882697130291","116.44589067264441","nan","88.94426856966336","95.59966207120355"
"nan","62.815128783123605","50.182908321983945","nan","97.4437321713206","70.14725642547604"
"nan","128.68863863716064","41.85263634944526","nan","101.89906152040233","90.81344550233608"
"nan","168.3113781061756","54.538228819588355","nan","135.12496948028954","119.32485880201784"
"nan","120.08445539311619","61.59582443133466","nan","131.1357890548044","104.27202295975174"
"nan","101.63805095916479","96.74831561710006","nan","81.2491041667518","93.21182358100555"
"nan","107.39894897897724","109.52166563346708","nan","140.46243412122564","119.12768291122332"
"nan","117.73339902828444","57.71086654735882","nan","108.56978786938889","94.67135114834406"
"nan","151.4343348432698","78.18840951223943","nan","98.60911625634725","109.41062020395215"
"nan","141.63090805330168","66.6081732636447","nan","81.30877551229413","96.5159522764135"
"nan","80.68613458261153","57.498381801355386","nan","123.34943651106471","87.17798429834387"
"nan","102.92554971448556","57.537170751606716","nan","113.05907689596266","91.17393245401831"
"nan","130.00312515097323","71.35163369493532","nan","90.43634078820205","97.26369987803686"
"nan","123.82710884380441","62.669211689446364","nan","75.83089938280318","87.44240663868466"
"nan","96.84793491020629","138.49909746998352","nan","82.11056684827591","105.81919974282191"
"nan","113.22185387123181","71.41270253635878","nan","91.61345227465866","92.08266956074975"
"nan","167.87951198102294","52.5400667682375","nan","80.74730472725793","100.38896115883945"
"nan","180.78742873262817","106.68669347660818","nan","82.19405678248866","123.22272633057501"
"nan","130.9915466971913","104.19139193736763","nan","132.2975519558889","122.49349686348262"
"nan","75.4692665664536","55.44673642073215","nan","73.92204804843458","68.27935034520677"
"nan","164.4596354675311","52.323242004666945","nan","87.5671033294643","101.44999360055412"
"nan","231.3417624947928","46.71246144289609","nan","72.01792660500712","116.69071684756534"
"nan","106.10748883037775","104.37940357708065","nan","102.5424777998213","104.34312340242657"
"nan","136.12070146051786","51.13561325006592","nan","89.11074188659063","92.12235219905813"
"nan","192.30268135426152","127.84789042185038","nan","80.45585137659698","133.5354743842363"
"nan","166.28892267831685","52.273838664806405","nan","63.98532560315765","94.18269564876032"
"nan","165.1130118030274","73.88474613176736","nan","67.77425764993667","102.2573385282438"
"nan","114.50581439939312","82.54347976406362","nan","61.96869543664135","86.33932986669936"
"nan","124.75476648142295","58.6969981848129","nan","75.26227549283605","86.2380133863573"
"nan","136.8264938277238","119.46471521674583","nan","90.48786497890144","115.59302467445701"
"nan","70.2120087980928","53.10191253386358","nan","89.43122107458856","70.91504746884831"
"nan","88.20018552856183","71.0394933497179","nan","84.2703568164671","81.17001189824894"
"nan","157.84909751098994","57.19026076112895","nan","105.76295915774828","106.93410580995572"
"nan","127.33859659120711","47.32305124640874","nan","84.29892218512344","86.32019000757975"
"nan","153.95926766905094","39.71299421642013","nan","94.67283020548433","96.11503069698513"
"nan","65.79417279351341","92.47533718247794","nan","94.1516112443765","84.14037374012263"
"nan","157.20222676619636","62.21689338070625","nan","95.70177787513427","105.04029934067897"
"190.91883092036784","82.08947749936611","41.18870449120862","nan","116.26571440520996","107.61568182903814"
"nan","153.91312110384308","78.88620233763733","nan","124.89976040333113","119.2330279482705"
"nan","166.39020510417652","54.28681150126056","nan","97.47965646265602","106.05222435603103"
"nan","154.57346316164512","61.902671298204886","nan","74.05838335779157","96.84483927254719"
"nan","66.46316543175267","42.26528950690769","nan","135.53672608213427","81.42172700693153"
"nan","131.0234614461705","51.85636976609007","nan","82.25050288736979","88.37677803321013"
"nan","125.07378377937115","53.30424737731074","nan","104.2657222919902","94.2145844828907"
"nan","148.95965150931906","64.70630022232409","nan","140.8913762985709","118.18577601007134"
"nan","143.79622037645967","47.145966933560786","nan","106.48372655514605","99.14197128838885"
"115.96551211459379","99.42146115791857","94.1865519294813","nan","100.57102127757166","102.53613661989134"
"nan","166.07264720495024","100.92074651885052","nan","89.80174150748847","118.93171174376307"
"nan","181.73061921201852","47.67656733096216","nan","65.6162619109051","98.3411494846286"
"nan","179.3058326788425","58.2031722119439","nan","90.96043136466893","109.48981208515177"
"nan","131.2280284133783","77.66117311023449","nan","165.29989177485635","124.72969776615638"
"nan","124.70818834558203","92.87517993588322","nan","117.18849027432817","111.5906195185978"
"nan","199.05591700413498","95.69472767243772","nan","92.78009047282282","129.17691171646518"
"nan","140.59043674430634","102.14363053364285","nan","94.87359632310394","112.5358878670177"
"nan","126.72520074054822","104.63617143538737","nan","121.3039184239322","117.55509686662259"
"nan","111.34186222769726","79.54686687565992","nan","82.72080683877527","91.20317864737747"
"nan","131.22376811498646","44.69774265841357","nan","100.94875803224004","92.29008960188003"
"nan","133.4704468018727","57.54501061563241","nan","117.49763547245617","102.83769762998709"
"nan","110.94120942216173","40.34921247519487","nan","67.50266728130148","72.93102972621936"
"nan","154.5534846188954","57.86819393114372","nan","98.44158760286355","103.62108871763422"
"nan","123.76861258782351","104.20681315458268","nan","80.3744970816101","102.78330760800543"
"nan","98.77847541538189","61.279184569790594","nan","68.53175832221275","76.19647276912842"
"nan","105.34596922534841","59.33913225256547","nan","116.28506890145978","93.65672345979122"
"nan","167.19766279871737","47.513370163438736","nan","76.15590683771534","96.95564659995715"
"nan","125.21141105811864","50.135729312314005","nan","93.8325385012201","89.72655962388426"
"nan","138.51110357850862","67.37600035419744","nan","111.68111458746606","105.85607284005737"
"nan","110.82560611948583","35.67341444085095","nan","72.50237934201128","73.00046663411602"
"nan","132.5674344449823","63.88315483180498","nan","109.30815711358294","101.9195821301234"
"nan","94.90878419986076","51.96178517568529","nan","110.15103704250116","85.67386880601573"
"nan","120.8354280556852","39.76991276542636","nan","102.61857411982474","87.74130498031211"
"nan","96.72394472668923","45.8661632575997","nan","129.61859829916045","90.73623542781645"
"nan","135.63265554215639","100.60567146393927","nan","84.46136853217051","106.89989851275539"
"nan","70.21870768223476","51.500298074422695","nan","88.56610332618848","70.09503636094864"
"nan","122.8567059467184","42.122247300920975","nan","112.39076534402363","92.45657286388767"
"nan","150.98270748394887","41.61762732620342","nan","72.44641272036444","88.34891584350557"
"nan","89.16504498117409","47.35340354806829","nan","89.13369340797254","75.21738064573832"
"nan","89.2717996949721","57.61316945530761","nan","82.0764318781979","76.32046700949253"
"nan","157.4473178954088","44.46291670075706","nan","94.07283641266822","98.66102366961137"
"nan","118.73243301039156","121.70645419577303","nan","75.54688512677521","105.3285907776466"
"nan","98.0598294855246","54.16959699033433","nan","98.22831623482868","83.48591423689588"
"nan","94.80068357618994","109.62144323227336","nan","111.24450365350299","105.22221015398877"
"nan","197.13020157684622","73.10166377554786","nan","108.96903696756743","126.40030077332051"
"nan","150.69652980423416","54.273044750822876","nan","143.71933279850217","116.22963578451974"
"nan","72.18589540423508","92.14009461517108","nan","100.64175998742984","88.32258333561201"
"nan","101.93630862920804","41.05934770146786","nan","112.74360572050657","85.2464206837275"
"nan","111.37026822826954","58.16788150710313","nan","93.59476937537899","87.71097303691721"
"10.606601717798213","115.52009110562862","78.26078200478193","nan","95.64307404594557","75.00763721853859"
"nan","116.10019766721591","50.27014941996208","nan","82.52362128612292","82.96465612443365"
"nan","65.58395448638323","65.79773893516092","nan","75.57030756245283","68.984000327999"
"nan","155.5371881034143","60.84197369178505","nan","104.37211078950371","106.9170908615677"
"nan","122.30353502684808","51.78003602883587","nan","91.85481427432556","88.64612844333651"
"nan","102.06747391196292","115.02202578654273","nan","110.26868227954239","109.11939399268267"
"nan","146.94751462729081","76.27728055857632","nan","106.50601501995666","109.91027006860793"
"nan","104.6386466694385","58.69537667574653","nan","73.03660108493011","78.79020814337171"
"nan","88.41863444203096","105.73617826429795","nan","88.66908574535599","94.2746328172283"
"nan","66.69074119015067","44.17512103904501","nan","85.56835061898454","65.4780709493934"
"nan","144.64960787720722","51.78683971509333","nan","90.38646893104512","95.60763884111522"
"nan","97.25742657352706","82.02112470552439","nan","131.37747280397946","103.55200802767696"
"nan","113.48851046164418","82.59437396705833","nan","83.1213700690873","93.06808483259663"
"nan","132.15166535704952","59.113838495223305","nan","87.52393885913568","92.92981423713617"
"nan","150.51771858009732","46.674379437251595","nan","133.6821141976043","110.29140407165107"
"nan","88.57078740919255","94.30473928139389","nan","133.1971904315865","105.35757237405765"
"nan","103.01653580671585","64.97623129640687","nan","118.45891737208609","95.48389482506961"
"nan","106.01634262624867","128.27434098022567","nan","66.92676813237554","100.40581724628329"
"nan","102.89736892393572","107.65348394911787","nan","104.29138647256883","104.94741311520748"
"nan","96.294082182598","82.25159658780453","nan","126.78561626653486","101.7770983456458"
"nan","106.50584184188945","89.62674243679096","nan","121.13969534992931","105.75742654286991"
"nan","74.4315218744817","99.60036848935115","nan","109.01472455357361","94.3488716391355"
"nan","76.14735524498994","123.75556592177321","nan","137.44979503020787","112.45090539899034"
"nan","107.5288596743319","97.73681588052376","nan","119.42449526560472","108.23005694015346"
"nan","101.19602938671242","123.7939525371341","nan","71.96001606253253","98.98333266212636"
"nan","137.79138033891417","77.68155303401274","nan","83.57318200655209","99.68203845982633"
"nan","81.81897481901245","78.67120117766629","nan","91.44248341021678","83.97755313563185"
"nan","155.84783460942776","48.8801843823156","nan","76.38552525490984","93.70451474888439"
"nan","108.40652586818696","111.25902139933734","nan","79.17893935423258","99.61482887391895"
"nan","156.89170358743465","115.80920269379038","nan","111.04236996717933","127.91442541613476"
"nan","122.24542550109618","103.02502158438875","nan","76.01279722747341","100.42774810431945"
"nan","86.9035274135813","47.479258137040404","nan","84.20124185516428","72.86134246859532"
"nan","113.28914787694697","131.09146347063103","nan","92.14097107860242","112.17386080872681"
"nan","133.94777802018422","128.02304924497028","nan","84.40119060540411","115.45733929018621"
"nan","145.39947434251562","162.66086849496065","nan","75.73549250618416","127.93194511455347"
"nan","122.6896642977321","88.39566158146755","nan","112.05502382929832","107.71344990283266"
"nan","127.51585028768805","90.18195336540255","nan","97.57904072693678","105.09228146000913"
"nan","98.50109982465509","95.24843004088828","nan","93.14562827621639","95.63171938058657"
"nan","89.31958557331413","67.02079113986038","nan","89.26217058817139","81.86751576711531"
"nan","83.54564593654749","97.74668138856806","nan","82.07304307007475","87.78845679839675"
"nan","84.17708982484169","64.1014394184649","nan","85.9138025954987","78.0641106129351"
"nan","106.24309237002676","119.83116182626608","nan","114.86367748442714","113.64597722690667"
"nan","81.28819182310632","43.98658471287804","nan","67.18070960341262","64.15182871313233"
"nan","121.8785269028982","40.4196547603474","nan","104.69308273020714","88.99708813115092"
"nan","62.22200512742997","44.00557838826175","nan","85.92191510607464","64.04983287392211"
"nan","148.86156108215474","51.5073512212827","nan","69.08261474387531","89.8171756824376"
"nan","176.6236244636976","50.010692438498126","nan","84.18777864291901","103.6073651817049"
"nan","58.845601318369994","60.34856538633002","nan","72.58362728868646","63.92593133112882"
"nan","61.0242967082161","85.6638837201885","nan","102.42363886325501","83.03727309721987"
"nan","91.9012023094121","42.27232280538081","nan","115.70694961468308","83.293491576492"
"nan","73.9490331616401","62.77335873923289","nan","87.96473747073334","74.89570979053543"
"nan","156.23186146084007","88.94575995676081","nan","57.17730101956513","100.784974145722"
"nan","126.99459974890513","73.220837593276","nan","91.928347029925","97.38126145736872"
"nan","118.80136324021731","131.90930039012324","nan","84.0417594868364","111.58414103905898"
"nan","72.47149921312652","75.7462378378217","nan","118.62341738255205","88.94705147783343"
"nan","110.91495429004344","96.66293176612417","nan","113.87925027805699","107.15237877807488"
"nan","120.23106167746501","81.89722619211294","nan","89.41176912246112","97.18001899734635"
"nan","153.17113540517832","61.76495195187548","nan","74.37053604058514","96.4355411325463"
"nan","84.13995718781251","89.2019321508988","nan","95.28281223525123","89.54156719132085"
"nan","125.6132314210807","91.94659952025661","nan","112.50692858759005","110.02225317630912"
"nan","66.03793753633747","51.59833398643253","nan","79.20523453713265","65.61383535330089"
"nan","63.64493851201522","57.61340449152763","nan","91.18529451895155","70.81454584083146"
"nan","112.6108352016497","76.19563106601576","nan","84.95547945734786","91.25398190833778"
"nan","73.58759906969452","65.87208867903034","nan","72.5372756209871","70.66565445657066"
"nan","148.9154574298399","88.58809340980662","nan","112.60293576266115","116.70216220076922"
"nan","128.41366941180087","38.15722175470209","nan","92.41006371481625","86.32698496043975"
"nan","157.70509381925922","52.44682969784915","nan","92.60512103182","100.91901484964279"
"nan","121.59942523951023","111.16989330865766","nan","80.94688949501963","104.57206934772917"
"nan","73.59711967763901","81.93776344227415","nan","89.75666372056185","81.76384894682501"
"nan","136.89822503209783","66.59946021953616","nan","93.31609133067334","98.93792552743578"
"nan","111.89425493586633","128.40183921161398","nan","86.23125463663986","108.84244959470671"
"nan","108.7043634651509","116.10491044919137","nan","69.79268288097664","98.20065226510631"
"nan","135.42127464155794","130.30657065302094","nan","115.79826209675133","127.1753691304434"
"nan","90.82754421683732","100.6006686633798","nan","80.57431411397002","90.66750899806239"
"nan","140.9689537327827","95.25648444613435","nan","90.92130334072394","109.04891383988031"
"nan","127.00463285910783","127.99833475986593","nan","99.21943839722118","118.07413533873164"
"nan","95.17439997525743","83.2208522932219","nan","82.57747345860744","86.99090857569558"
"nan","110.9805436707098","62.96757820999358","nan","96.31938058834824","90.08916748968387"
"nan","72.45926242750792","60.3058371061296","nan","99.48690092217636","77.41733348527129"
"nan","93.26124952264944","81.21749569318499","nan","95.95375763149458","90.14416761577633"
"nan","102.11862665544496","88.51931031344687","nan","69.69086954040175","86.7762688364312"
"nan","144.57767322785688","54.06966597333397","nan","71.31052409797277","89.98595443305453"
"nan","160.77412266443415","62.19406248550342","nan","82.5430209483945","101.83706869944403"
"nan","129.8310051548707","56.7814285140211","nan","87.65785361677128","91.42342909522102"
"nan","130.74807411112624","63.50962158522365","nan","79.19085197429413","91.14951589021467"
"nan","96.92775407740298","53.498117661749404","nan","68.77989997919687","73.0685905727831"
"nan","110.83796830894735","74.27870179681064","nan","84.61567603924787","89.91078204833529"
"nan","126.58998933221052","55.372346832226725","nan","51.277129442103764","77.74648853551368"
"nan","114.46983654334826","41.51459869445813","nan","75.12212484997552","77.03552002926064"
"nan","87.47422430737242","80.82438907941994","nan","73.25524544983446","80.51795294554228"
"nan","106.90828984843225","115.3874077707523","nan","87.203360409033","103.1663526760725"
"nan","156.4288975860918","73.47079531334309","nan","69.97298471837803","99.95755920593764"
"nan","92.66971318115121","100.68884443179083","nan","93.74911575542514","95.70255778945572"
"nan","123.2631167851761","87.86111589738037","nan","66.7868085280423","92.63701373686625"
"nan","120.97325253208317","63.62460774246481","nan","75.08283027384758","86.56023018279852"
"nan","96.9641725168616","47.10427908416511","nan","94.92419165046299","79.66421441716324"
"nan","147.39119078346363","70.85938983981542","nan","90.80418492558589","103.01825518295499"
"nan","116.60484285850782","49.05655836243862","nan","87.94681333231263","84.53607151775303"
"nan","111.49854047610619","90.43464311492956","nan","71.76361763816548","91.23226707640042"
"nan","144.84819346357023","124.02173955850193","nan","65.69684162880283","111.52225821695832"
"nan","124.38280280108283","135.7911868589837","nan","69.29511280189858","109.82303415398837"
"nan","130.3708713730337","85.26721849998766","nan","80.90052106719146","98.8462036467376"
"nan","145.64952955980638","65.51760529639026","nan","75.21638086769441","95.46117190796367"
"nan","77.8596618798974","96.53052810972733","nan","97.09884196355786","90.49634398439419"
"nan","135.48497927018752","53.263471559760376","nan","83.64179392898357","90.79674825297717"
"nan","113.43002464869379","42.825179879902805","nan","92.28207130371874","82.84575861077178"
"nan","164.40755917177444","70.39434946513619","nan","75.87854635842963","103.56015166511342"
"nan","134.68304302295104","79.27444417969765","nan","82.09736205553048","98.68494975272638"
"nan","101.53596842801758","54.45580289294512","nan","92.39355635675098","82.79510922590457"
"nan","116.4678304059989","75.1191431156662","nan","90.08368847394587","93.89022066520367"
"nan","119.97046685090103","72.1568077918798","nan","83.4471463536525","91.85814033214444"
"nan","111.35816338731253","40.96804907626457","nan","71.00257312152061","74.4429285283659"
"nan","100.89023900427794","100.75661851641999","nan","74.2452062250174","91.96402124857178"
"nan","82.43762640679074","124.87785782912654","nan","71.37132329916327","92.89560251169353"
"nan","70.88875358345204","74.69556455496611","nan","71.41091062082096","72.33174291974638"
"nan","98.07273254868153","136.19748748007896","nan","103.5106063866609","112.59360880514048"
"nan","105.53895950882949","70.92233676075372","nan","67.83829741086832","81.43319789348385"
"nan","154.59718847251256","65.12398214826437","nan","77.05373058626216","98.92496706901302"
"nan","111.47901665266946","64.32388154309946","nan","82.55311084147914","86.1186696790827"
"nan","88.14179639187326","55.934735475984525","nan","69.2291709626448","71.10190094350087"
"nan","69.18848600007142","69.5785734591863","nan","58.76244788041829","65.84316911322533"
"nan","122.12716698283899","41.530412245039635","nan","65.21554938265277","76.29104287017712"
"nan","94.46767629765944","50.1052917339103","nan","68.6859471071262","71.08630504623197"
"nan","73.95101313988894","92.99448245743403","nan","80.4759923342726","82.47382931053185"
"nan","89.01292981051083","45.965073897832255","nan","72.75035298642284","69.24278556492197"
"nan","69.73110454194219","49.58881090130072","nan","72.76264695090143","64.02752079804812"
"nan","63.28641745999401","33.31729367615223","nan","76.65762937332939","57.75378016982521"
"nan","68.84149887149252","67.93184979239278","nan","75.51844696880723","70.76393187756418"
"nan","111.21264727427773","61.886839826724525","nan","96.6964621597181","89.93198308690678"
"nan","96.13102536882428","56.95232473433158","nan","80.40556124456988","77.82963711590857"
"nan","102.38495876553726","69.26454098802732","nan","90.11989738174309","87.25646571176922"
"nan","153.87120980335862","101.39546697945575","nan","62.66058575623535","105.97575417968324"
"nan","75.4303441654985","41.66584956763935","nan","74.28428117966645","63.79349163760143"
"nan","63.71041476205082","54.47586183523585","nan","69.75730256894066","62.64785972207577"
"nan","69.89955793977236","59.89086693335626","nan","78.10388697963911","69.29810395092257"
"nan","104.77297712726842","40.58320903213436","nan","100.12827112023278","81.8281524265452"
"nan","84.14932351443348","75.23553078943287","nan","91.25046600385065","83.545106769239"
"nan","83.83359586032198","145.0399526985164","nan","89.34618165553252","106.07324340479029"
"nan","82.9010080332954","43.89720115863066","nan","62.58749371213001","63.12856763468536"
"nan","60.28666653715531","69.19343507732877","nan","95.30856536313485","74.92955565920631"
"nan","75.92312825159914","88.25602959890831","nan","85.12040691242177","83.09985492097641"
"nan","114.16597542768682","118.66400098542998","nan","69.09161081442164","100.64052907584615"
"nan","91.29315595353064","47.81129041895255","nan","73.33794518317953","70.81413051855425"
"nan","79.55832111486524","66.23364223269411","nan","69.95352568174008","71.91516300976647"
"nan","82.34111156552451","130.50856284375206","nan","82.21349879279862","98.35439106735839"
"nan","132.22246969976962","53.52693952960691","nan","69.59617870176235","85.1151959770463"
"nan","174.70653156635476","68.19295580028205","nan","69.23944160374064","104.04630965679247"
"nan","139.4644653405728","66.53918175995724","nan","84.01711031197648","96.67358580416884"
"nan","130.49576040511536","53.58959061819309","nan","69.33316648389531","84.47283916906792"
"nan","121.37050712590765","86.77638646247554","nan","65.96023120669254","91.36904159835858"
"nan","72.362447090342","87.84731433122307","nan","61.76175486403449","73.99050542853318"
"nan","86.03581860802903","106.42023244203084","nan","65.81367784425636","86.08990963143874"
"nan","86.84738798361724","86.10696770300096","nan","75.20563795682743","82.71999788114856"
"nan","77.02493766193776","57.94578043584912","nan","63.5426917077628","66.1711366018499"
"nan","115.82119144222604","44.51578066675032","nan","62.12239352539308","74.15312187812314"
"nan","101.03960160697476","68.54234373447835","nan","88.82955950971862","86.1371682837239"
"nan","85.13749343539273","62.245599726524325","nan","76.1541174414832","74.51240353446674"
"nan","111.7938994826572","124.89088840557586","nan","61.64418178192883","99.44298989005397"
"nan","96.49466702894685","38.42828000838075","nan","84.28445563699938","73.06913422477567"
"nan","81.77591189891902","89.92812552012214","nan","78.89610253296894","83.53337998400336"
"nan","55.59772515358449","58.12224550492876","nan","71.52348263784799","61.74781776545375"
"nan","105.03995533653799","73.22749480882065","nan","73.18925702263986","83.81890238933283"
"nan","121.0648767777511","83.22119735791219","nan","74.9263286062853","93.07080091398286"
"nan","95.3465768212916","141.06550017681877","nan","86.96638039819739","107.79281913210258"
"nan","77.43243182295048","97.93786329018636","nan","72.70940150553822","82.693232206225"
"nan","122.33540945341345","53.07958549492793","nan","70.21430039385125","81.87643178073087"
"nan","137.0045091778889","58.422936770679144","nan","70.38423782687134","88.60389459181313"
"nan","160.2023975354321","82.32432540353115","nan","77.47395598148894","106.66689297348405"
"nan","75.43412724452622","105.37158362158478","nan","62.523429552282586","81.10971347279785"
"nan","98.0758194431584","47.53160343927614","nan","76.67421881057696","74.09388056433717"
"nan","81.01705902689528","69.22113478675065","nan","101.97722408447349","84.0718059660398"
"nan","81.83281573335272","77.75582456619088","nan","77.53585306578046","79.04149778844136"
"nan","126.98347640023297","47.6317531004321","nan","90.67358095746248","88.42960348604252"
"nan","127.52945968799939","60.45888551447203","nan","102.8078295878354","96.9320582634356"
"nan","111.72863765260942","86.23576343281985","nan","101.99010979597396","99.98483696046775"
"nan","62.29237978846325","111.97823192015105","nan","85.28221632207486","86.51760934356305"
"nan","87.34189466896672","44.8820165445776","nan","67.12741697615148","66.4504427298986"
"nan","125.58705264559636","46.44260840187173","nan","64.83291595525318","78.95419233424043"
"nan","75.3163782360855","149.89011302646574","nan","97.50188370718102","107.56945832324409"
"nan","91.22429300693639","49.80233756603463","nan","74.6615237626025","71.89605144519118"
"nan","81.83322058110625","121.15363880546137","nan","81.27861871149831","94.75515936602199"
"nan","117.06556121302206","97.77510105358691","130.8147545195113","61.835556990082566","101.87274344405071"
"nan","69.00736084517253","67.91161082794238","nan","66.4348518628356","67.78460784531684"
"nan","94.16232875117393","133.5901679912385","nan","90.40929980837973","106.05393218359738"
"nan","148.10792088526605","68.09603833196125","nan","72.82930540110323","96.3444215394435"
"nan","124.77374718670985","86.648901963836","282.10872608505633","69.87607165458631","140.8518617225471"
"nan","115.57562609760065","56.68117139982933","nan","62.284857385728536","78.18055162771951"
"nan","123.60377263306725","56.04007250198198","nan","74.61402263979058","84.75262259161326"
"nan","72.71551852675867","59.370985512875606","nan","63.2150899674391","65.10053133569113"
"nan","116.22433152354647","86.03913382304361","nan","106.47784427287995","102.91376987315668"
"nan","76.85447180265813","59.20598732012658","nan","81.44560635770726","72.50202182683067"
"nan","144.18077455100595","64.12103837281855","nan","85.82119085451454","98.04100125944636"
"nan","82.46559525477066","49.48163590329918","512.652416360247","80.58613404302257","181.29644539033484"
"nan","76.32135073714568","107.46350845620812","43.840620433565945","93.33954342487453","80.24125576294857"
"nan","138.7903574160983","78.44201146618751","nan","57.667111878664144","91.63316025364998"
"nan","63.68537830171595","49.52696058271094","nan","82.82788785643844","65.3467422469551"
"nan","57.40066199388294","127.6421338181339","nan","83.20512912470137","89.41597497890608"
"nan","107.73177659671298","49.73426756230646","nan","97.99662700289534","85.15422372063826"
"nan","136.88196205896816","105.06213596378575","nan","100.32594899933895","114.09001567403095"
"nan","84.0176568744134","141.70215462923073","nan","73.57525829747642","99.76502326704019"
"nan","96.43925577608326","54.04647608661412","nan","75.42881850753069","75.30485012340937"
