"PandaController_2019_08_11__15_19_02__148767vjuribgiiz","PandaController_2019_08_11__15_19_34__478560dcxzbosnrv","PandaController_2019_08_11__15_34_38__360623vyziwdnqsj","PandaController_2019_08_11__15_36_11__029089ybyhkobuwk","PandaController_2019_08_11__15_41_05__262730fzyxnprhgl","Mean_over_std_grasp_times"
"139.34264391704752","150.75805119462112","74.25091538343068","50.558303427375265","154.17204109036194","113.8163910025673"
"199.96591156863136","166.0925143411289","128.17380027495116","60.49485893023677","71.96005485649309","125.33742799428826"
"120.87549063583238","173.13116841814622","38.011668688992586","44.854459986105745","79.25924766284986","91.22640707838535"
"306.1150110661024","176.13137389336748","72.75915661822141","47.92664926403075","111.87169262041269","142.96077669242692"
"203.807783581053","176.9767036171383","68.05773194905028","50.485521476834116","140.56755601801595","127.97905932841832"
"129.78198092608778","172.3519638130051","84.03365324706989","45.62432818834866","64.71161386855307","99.3007080086129"
"210.668755811878","214.0835732039931","87.48022452268674","45.83730820553724","72.41649629863497","126.097271608546"
"71.09867466037281","168.0823906852813","32.52320502730669","55.693854630007316","79.00000700898521","81.27962640239066"
"137.0293460053965","163.13469456687798","44.08795467866192","47.05203974796889","88.80577451407387","96.02196190259583"
"177.7284878251525","184.52074625120463","29.81677663888557","70.44196246384378","92.42975579377867","110.98754579457304"
"195.60114178262523","139.35169122100328","44.96582112427397","112.10770520413647","91.80890204074508","116.76705227455682"
"188.37700452372985","187.26588050149445","50.46805110242334","74.18741932082469","76.57110516599238","115.37389212289295"
"85.34152840550863","186.2255740409396","33.80494333005732","57.03640517381434","87.95328415264954","90.07234702059387"
"155.03045364844147","177.68316566098028","30.080968957899092","62.373933463888385","75.58709606082967","100.15112355840776"
"157.7905483318223","176.0501945346014","54.230239893613955","63.775412392288395","136.7516733647791","117.719613703421"
"236.6650536497681","219.68315929126308","49.73622615551156","71.01426937613633","81.33750120678717","131.68724193589324"
"181.30294300660742","182.7111290169996","44.590371361558354","79.51632889442621","115.43141198755339","120.710436853429"
"174.76281336620934","159.73128476705287","29.948674042819942","65.78344530031339","116.61036370356162","109.36731623599144"
"203.12140868620094","163.67703691658494","68.34047023393146","51.156677783239424","91.60946386111958","115.58101149621527"
"151.61229023304014","183.35197740697433","36.62561601928724","50.96020077955015","94.15229994591944","103.34047687695427"
"197.57288820545736","189.99282852722334","38.69064723644306","66.9454744678394","74.62347912261687","113.56506351191601"
"136.13656284294112","178.46342870351725","43.549623434425094","55.42618844545778","93.49991770540517","101.41514422634927"
"191.16975053022003","217.2646538776186","29.34053152226883","52.3922345062619","83.71452305603502","114.77633869848087"
"230.90314670418576","226.69478631805993","40.95018772113426","62.167535091515724","71.22800412357888","126.38873199169491"
"253.2089348855651","185.71869195017106","34.95655706637263","58.01975933350879","68.10695070764714","120.00217878865294"
"236.66526511598252","233.12159842811573","43.68109082418074","48.97730566893442","46.802304782417494","121.84951296392619"
"222.46961813729092","220.846364885449","141.90870065869163","59.50970763690831","92.90132411985344","147.52714308763865"
"255.86441722130886","237.24533646249532","82.16273051520552","51.805073027627806","84.17952754169423","142.25141695366636"
"205.76746981480557","206.68784713631848","31.465581645391975","52.70837138247684","61.969050866590834","111.71966416911673"
"214.5722281813734","206.28363182495426","35.48086338671406","54.04713501223079","55.12469999029117","113.10171167911274"
"194.09505327514754","178.39654331479258","35.84060240129628","67.47828005788153","74.41670805997055","110.0454374218177"
"180.2005933568307","196.22774183755635","87.34233102025162","53.888493650306835","94.3914647398024","122.41012492094958"
"186.32049354751473","203.1677221739057","36.84695964767491","37.68364556219505","72.70009987115971","107.34378416049003"
"168.52917117953658","174.07696336330426","78.05917136528055","60.2991199850192","101.4070106954239","116.4742873177129"
"95.15312374832645","166.44805611546016","94.12118159796351","50.43948912798447","84.86628137420489","98.2056263927879"
"110.36965859538363","230.99794371379153","55.24547573244975","51.70649376360964","84.04633161885091","106.4731806848171"
"211.68194446866528","111.560467474934","57.79061823129733","64.99149654882487","54.12435286721339","100.02977591818697"
"136.30498016964611","181.216885316489","29.48001278571897","64.12329825447424","68.29275516600033","95.88358633846572"
"144.16129705955225","178.69660447046934","57.03064984144163","56.99019719002187","67.9467929093542","100.96510829416786"
"179.5001276694068","143.6435534347078","47.96098220380279","48.63223698487761","97.41762624104031","103.43090530676707"
"200.7785581474394","109.04125809867536","103.21873586329755","50.145186035547646","100.04026016571555","112.6447996621351"
"189.18150286336407","182.70738901314309","30.467544289960895","75.51137605976005","66.24240890538819","108.82204422632326"
"127.60688537758139","109.29542958156738","34.554041994849435","61.56323647731247","65.3232573141293","79.668570149088"
"207.20833712364225","184.35741408059025","40.7538574117763","73.3545780278713","67.62761063209881","114.66035945519577"
"135.3616733373803","161.47859110301707","49.227935800542625","48.713309830290214","137.3659873940912","106.42949949306428"
"125.38008616963516","113.71726071540496","102.80508603316139","45.78833288700768","64.98783301292876","90.5357197636276"
"160.28558212221492","103.23750098290544","40.91184030892387","46.887699111661895","51.47790693065117","80.56010589127145"
"102.82694513191224","116.30384872080859","24.92580827911799","48.94520199747851","90.04618904549021","76.60959863496151"
"115.82906549650266","110.25940362939426","34.83476524343486","61.237452927319254","80.54778932564336","80.54169532445889"
"93.94457927075396","178.92302057993348","27.623558344459465","44.89221451844126","43.09624022609796","77.69592258793723"
"133.3926386991175","104.15417803924286","38.036718497039","56.42894112798322","64.6144899610387","79.32539326488426"
"145.41936406080956","159.86338710358882","33.58466471496944","50.02255173237549","61.832839171430585","90.1445613566348"
"67.19304102289732","145.7467361936833","62.457054028216845","119.52967697672791","80.19020728623215","95.02334310155149"
"169.17086222745522","131.01307039904307","32.88189804769821","49.175090402855716","46.78480551643754","85.80514531869795"
"93.59667975702163","119.38648405811094","51.74262926132827","51.648895470874734","65.52419386378295","76.3797764822237"
"130.37020252297822","145.32411654840607","31.182879136146365","111.65854504612793","78.95621991408002","99.49839263354771"
"133.82234108074783","38.08887610747926","42.13355156334949","64.55449448815078","54.66278082793755","66.65240881353297"
"233.30850329019273","141.0335945737295","41.533551988764245","43.74863263169327","56.334389022379774","103.1917343013519"
"146.10107114085696","106.58155043880434","53.57500044114706","75.82927747669858","66.60488715483122","89.73835733046762"
"99.40671544597768","167.30710285778864","68.32911330368428","100.92254911336826","51.58479040864429","97.51005422589262"
"192.77637087222766","79.12835995068296","44.810661703425566","91.34389783646016","84.3705045665624","98.48595898587175"
"90.89547206602353","93.42713220611058","95.87977603026043","52.133733190359926","77.85595347314064","82.03841339317901"
"112.50335379616295","133.9911817307736","132.223267591194","55.08583722124582","61.418512888950644","99.0444306456654"
"129.5819517272322","65.5183764882621","44.006430115073734","65.92494918262116","85.55003548467161","78.11634859957216"
"136.84268571948095","73.48541271812346","32.720270352703736","58.315640942157394","56.95979606131801","71.6647611587567"
"175.84100196204096","45.90099366584775","31.489101417228724","133.7173586733675","63.30602729603267","90.05089660290352"
"96.21842492016613","184.19240098253277","62.30857456022313","228.88745557645015","91.9560176320395","132.71257473428233"
"128.26051118781155","166.0354920352411","32.78074500820942","43.09289231904784","67.31922125975915","87.49777236201382"
"123.42975016504916","144.89674427834137","35.45893445083571","80.29943959953893","88.43754858655909","94.50448341606486"
"65.21185593008494","102.41707658275341","42.995802404307376","165.44674220403633","83.77000565703769","91.96829655564395"
"67.3903729444451","142.37954374068786","33.87746597965364","93.2000880378147","79.41441616576611","83.25237737367348"
"90.93127511957475","47.51364589827376","36.00941707933127","113.04961556639698","79.54228449778604","73.40924763227257"
"48.961135714539104","82.23487575181206","36.655163484849034","108.9653209809001","60.19581771675035","67.40246272977012"
"132.07704690954566","137.44840005639455","37.559952076646745","91.40815386433191","47.71853257177586","89.24241709573894"
"170.81920443802187","101.01289605461504","34.046685120239935","153.78033034169226","114.69168846871816","114.87016088465745"
"74.97550402103714","75.3515683901726","56.87235845992696","108.2885509017932","72.37661043026081","77.57291844063815"
"149.29148051327695","47.17841988985328","71.31699857477378","87.65948428541651","124.09089241290809","95.90745513524573"
"244.6454984532107","105.70461630927436","98.6038048894713","135.70565999193312","64.54933445059046","129.84178281889598"
"154.30081085297337","64.20709681998775","68.6549472545948","84.10826017817412","71.53863496276063","88.56195001369814"
"156.13163581290277","65.24829477887141","42.6137825226528","139.4516954444041","79.74473518117448","96.63802874800112"
"118.7760707624014","93.597970911394","104.52646256579344","130.50326674677132","91.17127204150418","107.71500860557288"
"100.10708552059924","108.70657735241883","46.53025070148774","159.86051438041545","101.5077500083042","103.3424355926451"
"95.53786616293951","86.53794470066799","122.39632204083098","82.05899135791314","128.9642199791989","103.09906884831011"
"96.77632007098747","96.19156095670236","47.98749837197184","79.58302872810548","105.12644114327748","85.13296985420892"
"118.57860748822341","58.49558387889921","84.65767795006803","135.0704032945554","165.19265756719972","112.39898603578915"
"178.52425950521138","104.63187677327008","48.36437874420731","58.86599822585562","75.17185017560449","93.11167268482977"
"181.90214760784937","127.61282348152733","45.42875199543885","100.33918261054137","107.64659581359138","112.58590030178966"
"87.25643903945516","111.44329548298592","54.43885696161173","78.22854815939279","93.8508394551971","85.04359581972854"
"161.13006098094837","128.73080910225497","79.76872778554022","114.5832649883246","76.67982100588752","112.17853677259113"
"123.74237527458608","33.89852005376855","119.16480453987093","54.30311185364286","74.6170906741454","81.14518047920276"
"84.92378619895365","43.993657048091784","49.02518167776848","88.03499826512312","70.00081923718858","67.19568848542512"
"213.5867170829818","51.2218478810403","34.30216170844544","113.94592539026343","81.0354829377199","98.81842700009017"
"150.16944436174307","90.37974317129088","46.26073449001384","65.32754783203734","122.21828732271436","94.87115143555988"
"167.06618403640172","82.69900547209062","74.37207912816578","187.81911510812736","58.387512333689045","114.06877921569492"
"74.11601522020199","127.38338215960577","62.81410141068954","93.1479664340218","73.93102935472544","86.2784989158489"
"177.18141904628501","140.825394253546","28.53689026996798","157.00134283636447","59.04066539316801","112.51714235986628"
"81.33730438747183","89.26847694236615","42.802676889841486","47.70421823041218","63.999848230624856","65.02250493614329"
"146.2178413972014","119.42683437472822","32.17324896117811","64.09232252346308","85.93227241366814","89.56850393404778"
"112.15922805090445","137.76354996487544","79.62423516828972","55.711921361753284","47.72507870349615","86.5968026498638"
"70.10627314929614","145.09906237886517","46.39893596695131","54.519597894902425","57.84808271153569","74.79439042031014"
"147.67013172280406","90.90976326815104","34.92547927465137","101.15874224704916","66.96954531725596","88.32673236598231"
"106.98627331607864","136.3880453878975","30.3762964785884","87.14886461207973","59.9562731820245","84.17115059533377"
"100.93639236187462","82.10776136155737","37.05169582172058","90.44984128882587","63.539478327433955","74.81703383228248"
"114.39388683202357","185.79353620413733","31.51147865263904","104.57040902353664","56.7278276383948","98.59942767014627"
"60.63931109783626","98.83271372895871","38.04645439863867","45.66038996900062","49.25199424589899","58.48617268806665"
"105.77521157915679","59.38699136671047","29.676688291268203","140.35760189692758","73.21492746608942","81.68228412003049"
"106.60835415890533","127.0645755087009","29.418681809459237","67.30760364226701","49.08672336035896","75.8971876959383"
"113.53432377150622","109.69268772233838","41.54822572299261","65.43540071449603","69.46138665800736","79.93440491786814"
"110.3954670255303","32.035285448112866","36.31972516274643","74.54225210231341","69.5028898019446","64.55912390812952"
"144.20851092656048","111.29484958228545","47.51534712659044","55.484513103170514","58.04041864148148","83.30872787601768"
"58.42823162031224","82.1965124969829","42.44813190752951","148.06085192587497","60.37362303998625","78.30147019813717"
"95.85700474914249","65.28933726861999","28.54155137757511","71.91674851227313","60.2123595219674","64.36340028591562"
"88.6530470153059","105.16105645705345","54.42413577285218","70.28600867792264","64.72634181873843","76.65011794837453"
"202.70978117647746","86.21841301943421","32.81080280163539","58.231000129776945","88.73366687094384","93.74073279965356"
