"PandaController_2019_08_11__15_19_02__148767vjuribgiiz","PandaController_2019_08_11__15_19_34__478560dcxzbosnrv","PandaController_2019_08_11__15_34_38__360623vyziwdnqsj","PandaController_2019_08_11__15_36_11__029089ybyhkobuwk","PandaController_2019_08_11__15_41_05__262730fzyxnprhgl","Mean_over_mean_grasp_times"
"278.30434782608694","197.90625","145.1818181818182","173.0","130.39583333333334","184.9576498682477"
"200.83333333333334","192.57575757575756","149.68571428571428","188.26470588235293","131.45833333333334","172.5635688820983"
"168.15151515151516","252.8","160.85714285714286","210.46666666666667","109.78947368421052","180.41295967190706"
"211.0625","187.87878787878788","128.93333333333334","226.17857142857142","124.84","175.77863852813852"
"220.75","198.375","175.1875","190.36363636363637","130.19148936170214","182.9735251450677"
"197.26923076923077","209.13333333333333","168.7027027027027","204.1290322580645","123.07843137254902","180.4625460871761"
"193.8695652173913","169.1891891891892","146.65116279069767","196.96774193548387","126.26","166.5875318265524"
"190.07142857142858","182.2","141.06666666666666","207.7741935483871","125.5","169.3224577572965"
"225.16666666666666","153.73170731707316","133.28125","228.96428571428572","119.61538461538461","172.15185886268202"
"167.88235294117646","254.16666666666666","167.57894736842104","351.94444444444446","137.95652173913044","215.9057866319678"
"188.38888888888889","246.23076923076923","132.6595744680851","214.55","124.6","181.28584651754866"
"160.25","221.06896551724137","134.92307692307693","229.0","153.0","179.64840848806367"
"149.8846153846154","192.15151515151516","150.7560975609756","267.5217391304348","142.5681818181818","180.57642980914457"
"153.06451612903226","196.53125","136.27659574468086","240.55555555555554","135.62222222222223","172.41002793029818"
"156.625","167.8108108108108","140.79545454545453","222.29166666666666","136.63829787234042","164.83224597905448"
"136.61111111111111","180.88571428571427","137.11111111111111","260.7647058823529","121.94117647058823","167.46276377217555"
"191.8181818181818","231.7037037037037","133.625","219.7826086956522","114.12962962962963","178.21182476943346"
"200.34375","179.97058823529412","137.77777777777777","252.84","133.1590909090909","180.81824138443258"
"154.64705882352942","174.40540540540542","149.21428571428572","238.11111111111111","128.11111111111111","168.89779443308856"
"202.8846153846154","172.40540540540542","151.65714285714284","224.5","149.25714285714287","180.1408613008613"
"240.9090909090909","186.1818181818182","154.3235294117647","246.8846153846154","131.35416666666666","191.93064411079118"
"210.53333333333333","160.75","157.2058823529412","222.25925925925927","126.26470588235294","175.40263616557735"
"190.40625","166.10526315789474","142.86363636363637","280.9166666666667","127.83673469387755","181.62571017641508"
"171.7037037037037","168.63888888888889","160.46153846153845","291.45","141.4090909090909","186.73264439264437"
"194.0","203.09375","145.53488372093022","280.5833333333333","131.7872340425532","190.99984021936336"
"158.25","176.38888888888889","162.66666666666666","238.2962962962963","151.71428571428572","177.4632275132275"
"183.7391304347826","182.1764705882353","137.53333333333333","238.46153846153845","154.64705882352942","179.3115063282838"
"166.6153846153846","158.4","154.475","241.57692307692307","168.32432432432432","177.8783264033264"
"229.70833333333334","177.90625","141.57777777777778","213.63333333333333","121.58823529411765","176.88278594771242"
"184.1304347826087","180.68421052631578","134.4255319148936","229.4814814814815","148.13953488372093","175.3722387178041"
"165.6153846153846","168.5","146.51162790697674","216.53333333333333","145.86046511627907","168.60416219439475"
"174.0","188.3939393939394","160.05128205128204","243.73076923076923","140.0222222222222","181.2396425796426"
"172.78947368421052","137.84782608695653","158.425","203.80645161290323","120.5952380952381","158.69279789586167"
"155.8709677419355","140.0","143.7674418604651","208.33333333333334","128.26","155.24634858714677"
"206.21428571428572","149.92857142857142","132.5","220.25","140.42222222222222","169.86301587301585"
"156.05263157894737","160.23076923076923","137.11111111111111","198.63333333333333","124.8780487804878","155.38117880692977"
"166.87878787878788","164.07692307692307","148.6153846153846","258.5","117.22641509433963","171.05950213308705"
"152.93939393939394","178.05714285714285","147.3846153846154","223.60714285714286","138.2608695652174","168.0498329207025"
"182.54054054054055","187.66666666666666","134.84782608695653","236.03703703703704","128.30612244897958","173.87963855603607"
"135.92307692307693","156.1951219512195","133.125","181.68571428571428","134.38297872340425","148.262378376683"
"172.33333333333334","167.8108108108108","131.4","201.32258064516128","127.24489795918367","160.0223245496978"
"149.88571428571427","200.93548387096774","146.93023255813952","186.45454545454547","121.72549019607843","161.18629327308912"
"136.25","201.9375","129.89583333333334","183.71428571428572","113.45454545454545","153.0504329004329"
"149.6969696969697","196.36666666666667","130.425","217.3448275862069","120.0","162.76669278996866"
"187.7037037037037","218.03225806451613","127.77551020408163","216.46428571428572","127.98","175.59115153731744"
"161.96969696969697","183.84375","124.22","210.40740740740742","123.2","160.7281708754209"
"149.74285714285713","237.85714285714286","126.04761904761905","213.55172413793105","112.91071428571429","168.0220114942529"
"151.14285714285714","189.6969696969697","133.175","189.3939393939394","114.58695652173913","155.5991445511011"
"179.65384615384616","157.425","132.89361702127658","235.55555555555554","133.58695652173913","167.82299505048348"
"164.8","172.72222222222223","136.5897435897436","198.59375","122.0576923076923","158.9526816239316"
"166.10526315789474","186.61764705882354","135.46153846153845","192.33333333333334","149.20689655172413","165.94493571266284"
"174.67741935483872","142.70454545454547","132.425","189.21212121212122","135.2826086956522","154.8603389434315"
"172.19354838709677","172.1081081081081","135.7391304347826","187.11764705882354","122.90196078431373","158.01207895462494"
"122.37209302325581","156.7","126.39024390243902","220.64285714285714","132.0","151.62103881371038"
"186.27777777777777","152.9512195121951","123.62790697674419","189.73529411764707","118.25581395348837","154.16960246757048"
"154.97058823529412","166.26315789473685","140.88571428571427","175.13888888888889","138.97435897435898","155.24654165579864"
"204.15384615384616","154.975","129.41463414634146","179.61764705882354","140.86666666666667","161.80555880513558"
